event_id,customer_id,campaign_type,campaign_name,event_timestamp,clicked_flag,converted_flag
5491,42276,Push,New Launch,2025-12-18T12:52:45.202Z,0,0
5493,8163,Email,Loyalty Offer,2025-06-13T12:52:45.202Z,0,0
5503,6739,Push,Reactivation,2025-12-16T12:52:45.202Z,0,0
5509,40811,SMS,New Launch,2025-09-11T12:52:45.202Z,0,0
5514,47845,SMS,Festive Sale,2025-08-18T12:52:45.202Z,0,0
5517,34195,Email,Festive Sale,2025-07-04T12:52:45.202Z,1,0
5519,40249,Push,Reactivation,2025-05-05T12:52:45.202Z,0,0
5523,48684,Push,New Launch,2025-04-21T12:52:45.202Z,0,0
5524,39885,SMS,Festive Sale,2025-08-23T12:52:45.202Z,1,0
5540,11387,SMS,Reactivation,2025-09-08T12:52:45.202Z,0,0
5562,27568,Push,Loyalty Offer,2025-09-24T12:52:45.202Z,0,0
5568,5009,SMS,New Launch,2025-03-05T12:52:45.202Z,0,0
5569,23102,Push,Loyalty Offer,2026-01-23T12:52:45.202Z,0,1
5578,26300,Push,Festive Sale,2025-05-04T12:52:45.202Z,0,0
5579,37689,Push,New Launch,2025-09-12T12:52:45.202Z,1,0
5582,33398,Push,Festive Sale,2025-08-04T12:52:45.202Z,0,0
5589,27522,Email,New Launch,2026-01-08T12:52:45.202Z,1,0
5592,15725,Email,Loyalty Offer,2025-04-18T12:52:45.202Z,1,0
5598,40967,Email,Loyalty Offer,2025-11-29T12:52:45.202Z,0,0
5599,41592,Email,Reactivation,2025-07-07T12:52:45.202Z,0,0
5607,49449,SMS,New Launch,2026-01-24T12:52:45.202Z,0,0
5623,19131,Email,Reactivation,2026-01-23T12:52:45.202Z,0,0
5624,42776,Push,Reactivation,2025-09-20T12:52:45.202Z,0,0
5630,46178,Push,Festive Sale,2026-01-23T12:52:45.202Z,0,0
5643,1668,SMS,New Launch,2025-08-02T12:52:45.202Z,0,1
5647,26722,Push,Festive Sale,2025-03-19T12:52:45.202Z,0,0
5648,46391,Email,New Launch,2025-05-30T12:52:45.202Z,0,0
5656,36657,SMS,Festive Sale,2025-03-29T12:52:45.202Z,0,0
5662,14436,SMS,Loyalty Offer,2025-04-12T12:52:45.202Z,1,0
5668,26413,SMS,New Launch,2025-04-17T12:52:45.202Z,0,0
5670,27522,Email,Festive Sale,2025-08-04T12:52:45.202Z,0,0
5676,42205,SMS,Loyalty Offer,2025-11-12T12:52:45.202Z,0,1
5677,29041,Email,Festive Sale,2025-05-02T12:52:45.202Z,1,1
5679,31247,SMS,Festive Sale,2026-01-22T12:52:45.202Z,0,0
5693,49328,Email,Loyalty Offer,2025-11-07T12:52:45.202Z,0,0
5708,25488,Push,Loyalty Offer,2025-09-16T12:52:45.202Z,0,0
5722,11825,SMS,New Launch,2025-04-11T12:52:45.202Z,0,1
5733,1891,Push,Loyalty Offer,2025-04-09T12:52:45.202Z,0,0
5734,33213,Push,Festive Sale,2025-04-07T12:52:45.202Z,0,0
5735,43622,Email,Festive Sale,2025-05-07T12:52:45.202Z,1,0
5737,8083,Email,Festive Sale,2025-03-20T12:52:45.202Z,1,0
5738,46420,Email,Reactivation,2025-12-18T12:52:45.202Z,0,0
5744,31045,Email,Reactivation,2025-03-25T12:52:45.202Z,0,0
5748,10676,Email,Reactivation,2026-02-18T12:52:45.202Z,0,1
5751,26647,Push,Loyalty Offer,2025-10-15T12:52:45.202Z,0,0
5755,22086,Email,Loyalty Offer,2025-11-27T12:52:45.202Z,0,1
5769,46173,SMS,Reactivation,2025-08-24T12:52:45.202Z,0,0
5773,2795,Push,Reactivation,2026-01-15T12:52:45.202Z,1,0
5775,21913,Email,New Launch,2025-11-24T12:52:45.202Z,1,0
5780,26670,Push,Reactivation,2026-02-08T12:52:45.202Z,0,0
5786,20287,SMS,Festive Sale,2025-04-10T12:52:45.202Z,1,0
5787,9257,Push,New Launch,2025-10-06T12:52:45.202Z,1,0
5797,23635,SMS,Reactivation,2026-01-31T12:52:45.202Z,0,0
5803,26482,Email,Loyalty Offer,2025-05-22T12:52:45.202Z,1,0
5806,5364,Email,Reactivation,2026-01-16T12:52:45.202Z,1,0
5811,45948,Push,Reactivation,2025-05-17T12:52:45.202Z,1,0
5816,3650,Push,Loyalty Offer,2025-12-15T12:52:45.202Z,0,0
5817,40021,Push,Reactivation,2025-08-08T12:52:45.202Z,0,0
5818,33744,Email,Festive Sale,2025-08-14T12:52:45.202Z,0,0
5819,7446,Push,Festive Sale,2025-10-29T12:52:45.202Z,1,0
5820,8695,SMS,Loyalty Offer,2025-11-21T12:52:45.202Z,0,0
5837,21724,Email,Reactivation,2025-04-02T12:52:45.202Z,1,0
5840,44085,Push,New Launch,2025-04-04T12:52:45.202Z,1,0
5844,15686,Email,New Launch,2025-06-17T12:52:45.202Z,0,0
5847,27231,Email,Reactivation,2025-04-24T12:52:45.202Z,0,0
5880,31918,SMS,Festive Sale,2025-12-01T12:52:45.202Z,0,0
5901,49191,Email,Reactivation,2025-11-18T12:52:45.202Z,0,0
5909,31226,Push,New Launch,2025-04-16T12:52:45.202Z,0,0
5910,26142,SMS,New Launch,2026-02-12T12:52:45.202Z,0,0
5917,40470,Push,Festive Sale,2025-09-10T12:52:45.202Z,0,0
5921,33948,Push,New Launch,2025-08-05T12:52:45.202Z,1,0
5930,10578,Email,New Launch,2025-05-15T12:52:45.202Z,0,0
5932,2475,Email,New Launch,2025-03-07T12:52:45.202Z,0,0
5938,29178,Push,Festive Sale,2025-06-30T12:52:45.202Z,0,0
5944,39913,Email,Festive Sale,2025-12-03T12:52:45.202Z,1,0
5948,777,Email,Loyalty Offer,2025-03-10T12:52:45.202Z,1,0
5951,27871,Email,New Launch,2025-03-26T12:52:45.202Z,0,0
5952,15414,Email,Loyalty Offer,2025-03-24T12:52:45.202Z,0,0
5960,26394,Push,Loyalty Offer,2025-10-03T12:52:45.202Z,0,0
5961,14721,SMS,Reactivation,2025-06-18T12:52:45.202Z,0,0
5984,25066,SMS,Loyalty Offer,2026-02-06T12:52:45.202Z,0,0
5986,44740,SMS,Loyalty Offer,2025-06-08T12:52:45.202Z,1,0
5992,11185,SMS,New Launch,2025-05-07T12:52:45.202Z,0,0
5995,3033,Email,Festive Sale,2025-06-19T12:52:45.202Z,0,0
6005,12371,SMS,New Launch,2025-09-03T12:52:45.202Z,0,0
6016,1615,Push,Festive Sale,2025-03-22T12:52:45.202Z,0,0
6021,39639,Push,Reactivation,2025-10-15T12:52:45.202Z,0,0
6033,7057,Email,Festive Sale,2026-02-14T12:52:45.202Z,0,0
6034,11525,SMS,Loyalty Offer,2025-05-23T12:52:45.202Z,1,0
6040,13656,Push,Festive Sale,2025-12-13T12:52:45.202Z,0,0
6045,19973,SMS,New Launch,2025-08-02T12:52:45.202Z,0,0
6051,24294,SMS,Loyalty Offer,2025-03-29T12:52:45.202Z,0,0
6053,34283,Email,Loyalty Offer,2026-01-05T12:52:45.202Z,0,0
6065,31416,Push,Reactivation,2025-07-27T12:52:45.202Z,0,0
6070,13253,Push,Festive Sale,2025-12-13T12:52:45.202Z,0,0
6075,25656,Email,Reactivation,2026-01-28T12:52:45.202Z,0,0
6076,42243,SMS,Festive Sale,2026-01-06T12:52:45.202Z,0,0
6077,15085,Email,Reactivation,2026-01-29T12:52:45.202Z,0,0
6080,1065,Push,Loyalty Offer,2025-05-29T12:52:45.202Z,1,0
6083,35444,Email,Reactivation,2025-07-21T12:52:45.202Z,0,0
6086,8110,SMS,Festive Sale,2025-03-03T12:52:45.202Z,0,0
6101,45341,Email,Festive Sale,2025-06-20T12:52:45.202Z,1,0
6105,7004,Push,New Launch,2025-09-13T12:52:45.202Z,0,0
6108,38931,Email,Loyalty Offer,2025-08-14T12:52:45.202Z,0,0
6113,32843,SMS,Reactivation,2025-12-20T12:52:45.202Z,0,0
6121,43342,Push,Loyalty Offer,2025-06-05T12:52:45.202Z,0,1
6122,39676,SMS,Festive Sale,2025-04-16T12:52:45.202Z,0,0
6127,19096,Push,Reactivation,2025-04-24T12:52:45.202Z,0,0
6134,39645,Push,New Launch,2025-10-28T12:52:45.202Z,1,0
6146,13797,Email,Loyalty Offer,2025-04-22T12:52:45.202Z,0,0
6171,36998,SMS,Reactivation,2025-07-08T12:52:45.202Z,1,0
6183,11185,Email,Reactivation,2025-03-30T12:52:45.202Z,0,0
6196,16236,Push,Reactivation,2025-10-27T12:52:45.202Z,0,1
6202,35165,SMS,Festive Sale,2025-08-24T12:52:45.202Z,0,0
6205,35940,Email,New Launch,2025-11-27T12:52:45.202Z,0,1
6206,43683,SMS,Loyalty Offer,2025-07-31T12:52:45.202Z,0,0
6207,48759,SMS,Loyalty Offer,2026-01-15T12:52:45.202Z,1,0
6218,11420,SMS,Reactivation,2025-10-09T12:52:45.202Z,0,0
6219,10797,SMS,New Launch,2025-03-04T12:52:45.202Z,1,0
6220,15049,SMS,New Launch,2025-12-08T12:52:45.202Z,0,0
6232,21874,Push,Loyalty Offer,2025-07-27T12:52:45.202Z,1,0
6234,1754,Push,Loyalty Offer,2026-01-03T12:52:45.202Z,1,0
6235,21260,SMS,Loyalty Offer,2025-10-06T12:52:45.202Z,1,0
6246,23471,Email,Loyalty Offer,2025-11-03T12:52:45.202Z,0,0
6250,22978,Email,Festive Sale,2025-05-18T12:52:45.202Z,0,0
6254,6599,Push,Festive Sale,2025-04-13T12:52:45.202Z,0,0
6278,791,Email,Loyalty Offer,2025-06-26T12:52:45.202Z,1,0
6283,30629,Push,Festive Sale,2025-12-16T12:52:45.202Z,1,0
6285,18238,Push,Festive Sale,2025-12-14T12:52:45.202Z,1,0
6288,23285,Email,Reactivation,2026-02-02T12:52:45.202Z,0,0
6290,36647,Push,Festive Sale,2025-03-31T12:52:45.202Z,1,0
6293,49292,Push,Loyalty Offer,2026-02-23T12:52:45.202Z,1,0
6313,2869,SMS,New Launch,2025-05-11T12:52:45.202Z,0,0
6319,21811,SMS,Reactivation,2025-12-07T12:52:45.202Z,0,1
6324,10887,Push,New Launch,2026-01-14T12:52:45.202Z,0,0
6337,45006,SMS,Loyalty Offer,2025-08-05T12:52:45.202Z,0,0
6340,34255,Push,New Launch,2025-10-29T12:52:45.202Z,0,0
6371,15860,Push,Reactivation,2025-05-20T12:52:45.202Z,0,0
6378,15413,Email,Loyalty Offer,2025-05-25T12:52:45.202Z,0,0
6382,24197,SMS,Loyalty Offer,2026-01-02T12:52:45.202Z,0,0
6384,17028,SMS,Reactivation,2025-06-20T12:52:45.202Z,0,0
6393,4653,SMS,New Launch,2025-12-23T12:52:45.202Z,0,0
6394,35324,SMS,Festive Sale,2026-01-30T12:52:45.202Z,0,0
6395,31757,SMS,Festive Sale,2026-01-10T12:52:45.202Z,0,0
6398,26492,Push,Festive Sale,2026-02-03T12:52:45.202Z,0,0
6414,48949,Push,Loyalty Offer,2025-07-27T12:52:45.202Z,0,0
6424,14894,Email,New Launch,2025-10-20T12:52:45.202Z,1,0
6425,45970,Email,New Launch,2025-12-09T12:52:45.202Z,0,1
6428,49308,Push,Reactivation,2025-05-16T12:52:45.202Z,0,0
6436,18373,SMS,Reactivation,2026-02-13T12:52:45.202Z,0,1
6441,5925,SMS,Reactivation,2025-09-24T12:52:45.202Z,0,0
6442,11367,Email,Festive Sale,2025-12-07T12:52:45.202Z,0,0
6445,39621,SMS,Loyalty Offer,2025-05-29T12:52:45.202Z,0,0
6446,4461,Push,New Launch,2026-02-16T12:52:45.202Z,1,0
6452,15777,Push,New Launch,2025-09-21T12:52:45.202Z,0,0
6453,42652,Email,Festive Sale,2025-05-04T12:52:45.202Z,0,0
6461,49314,Email,New Launch,2025-07-30T12:52:45.202Z,1,0
6462,38646,Push,Festive Sale,2025-04-08T12:52:45.202Z,0,0
6463,36254,Email,Loyalty Offer,2025-10-28T12:52:45.202Z,0,0
6466,34186,SMS,New Launch,2025-05-10T12:52:45.202Z,1,0
6467,47865,SMS,Festive Sale,2025-03-08T12:52:45.202Z,0,0
6471,39389,SMS,New Launch,2025-07-21T12:52:45.202Z,0,0
6475,22348,Push,Reactivation,2025-12-25T12:52:45.202Z,0,1
6476,45552,Email,Reactivation,2026-01-24T12:52:45.202Z,0,1
6480,45393,SMS,Loyalty Offer,2026-02-27T12:52:45.202Z,0,0
6489,13608,Push,Loyalty Offer,2025-08-21T12:52:45.202Z,0,0
6492,4761,SMS,Loyalty Offer,2025-07-10T12:52:45.202Z,0,0
6493,18124,Push,Festive Sale,2025-09-15T12:52:45.202Z,0,0
6495,5436,SMS,Festive Sale,2025-10-09T12:52:45.202Z,0,0
6499,28406,SMS,Loyalty Offer,2025-04-03T12:52:45.202Z,1,0
6501,47742,Push,Festive Sale,2025-03-30T12:52:45.202Z,0,0
6506,32909,SMS,Loyalty Offer,2025-07-27T12:52:45.202Z,0,0
6508,49067,Push,Reactivation,2025-09-18T12:52:45.202Z,0,0
6509,48396,Email,Loyalty Offer,2025-04-12T12:52:45.202Z,0,0
6519,15578,Push,Reactivation,2025-03-28T12:52:45.202Z,1,0
6523,23179,Push,New Launch,2025-09-21T12:52:45.202Z,0,0
6526,3423,Push,Loyalty Offer,2025-12-01T12:52:45.202Z,0,1
6535,37211,Email,Festive Sale,2025-11-19T12:52:45.202Z,0,0
6541,33922,Email,New Launch,2025-05-04T12:52:45.202Z,0,1
6551,17952,SMS,Festive Sale,2026-01-17T12:52:45.202Z,0,0
6579,410,Push,Reactivation,2025-04-05T12:52:45.202Z,0,0
6583,7448,SMS,New Launch,2025-08-01T12:52:45.202Z,0,0
6591,48853,Email,Loyalty Offer,2025-06-05T12:52:45.202Z,0,0
6596,2527,SMS,Loyalty Offer,2025-08-09T12:52:45.202Z,0,0
6613,39985,Push,Festive Sale,2025-09-13T12:52:45.202Z,0,0
6626,8061,SMS,Loyalty Offer,2025-10-19T12:52:45.202Z,0,0
6629,4211,Push,Reactivation,2025-09-26T12:52:45.202Z,0,0
6630,21995,Email,Loyalty Offer,2026-01-09T12:52:45.202Z,0,0
6631,43990,SMS,New Launch,2025-07-18T12:52:45.202Z,0,0
6635,35460,Email,Reactivation,2025-05-10T12:52:45.202Z,0,0
6636,11274,Push,New Launch,2026-01-17T12:52:45.202Z,0,0
6643,38291,SMS,New Launch,2025-04-28T12:52:45.202Z,1,0
6644,38231,Push,Loyalty Offer,2026-01-08T12:52:45.202Z,1,1
6647,23411,SMS,Festive Sale,2025-06-01T12:52:45.202Z,0,0
6649,27972,SMS,Festive Sale,2026-02-24T12:52:45.202Z,0,0
6659,14880,Email,New Launch,2025-03-07T12:52:45.202Z,0,0
6670,13401,Email,New Launch,2026-02-04T12:52:45.202Z,0,0
6674,39968,Push,Festive Sale,2025-06-14T12:52:45.202Z,0,0
6679,30297,SMS,Reactivation,2026-01-01T12:52:45.202Z,0,1
6696,47138,Email,Loyalty Offer,2025-06-08T12:52:45.202Z,1,0
6697,10419,SMS,Reactivation,2025-10-30T12:52:45.202Z,0,1
6709,47266,SMS,Festive Sale,2025-06-10T12:52:45.202Z,0,0
6721,44154,SMS,Reactivation,2025-09-01T12:52:45.202Z,0,0
6729,13947,SMS,New Launch,2025-04-14T12:52:45.202Z,1,0
6734,4904,Push,Loyalty Offer,2025-08-30T12:52:45.202Z,0,0
6736,4133,Push,New Launch,2025-05-06T12:52:45.202Z,0,0
6737,32359,SMS,Festive Sale,2025-04-01T12:52:45.202Z,1,0
6739,33597,Email,Loyalty Offer,2025-03-22T12:52:45.202Z,0,0
6741,8586,Push,Loyalty Offer,2025-07-26T12:52:45.202Z,1,0
6749,36794,Push,Reactivation,2025-04-01T12:52:45.202Z,0,0
6754,45622,SMS,Loyalty Offer,2025-08-29T12:52:45.202Z,0,0
6756,12567,SMS,Reactivation,2025-03-26T12:52:45.202Z,0,0
6759,28988,Email,Festive Sale,2025-07-19T12:52:45.202Z,0,0
6761,49866,SMS,Loyalty Offer,2025-03-31T12:52:45.202Z,1,0
6764,48119,Email,New Launch,2026-01-27T12:52:45.202Z,0,1
6766,20041,Email,Reactivation,2025-10-22T12:52:45.202Z,0,0
6769,49866,SMS,Festive Sale,2025-05-19T12:52:45.202Z,0,1
6787,25468,Email,New Launch,2025-06-13T12:52:45.202Z,0,0
6788,24086,Email,Festive Sale,2025-11-06T12:52:45.202Z,1,0
6792,38937,Email,Loyalty Offer,2025-08-28T12:52:45.202Z,0,0
6816,40944,Email,New Launch,2025-07-14T12:52:45.202Z,0,0
6832,14684,SMS,New Launch,2025-12-21T12:52:45.202Z,0,0
6833,43432,Email,New Launch,2025-08-23T12:52:45.202Z,0,0
6835,10309,Email,Reactivation,2025-03-20T12:52:45.202Z,1,0
6839,4694,Email,Festive Sale,2025-12-03T12:52:45.202Z,1,0
6857,35418,SMS,New Launch,2025-05-02T12:52:45.202Z,0,1
6858,22523,Email,New Launch,2025-04-23T12:52:45.202Z,0,0
6859,27919,SMS,Festive Sale,2025-09-25T12:52:45.202Z,0,0
6864,44228,Push,Loyalty Offer,2025-08-15T12:52:45.202Z,0,0
6865,49191,SMS,Loyalty Offer,2025-10-31T12:52:45.202Z,0,0
6867,17169,Email,Festive Sale,2025-06-09T12:52:45.202Z,1,0
6875,4733,Email,Loyalty Offer,2025-08-19T12:52:45.202Z,0,0
6880,21745,Push,Reactivation,2026-01-20T12:52:45.202Z,0,0
6886,27347,SMS,Loyalty Offer,2025-09-24T12:52:45.202Z,0,0
6889,308,Email,Loyalty Offer,2026-02-20T12:52:45.202Z,0,0
6893,8861,Email,Loyalty Offer,2025-09-29T12:52:45.202Z,0,0
6894,28816,Push,Reactivation,2025-11-13T12:52:45.202Z,1,0
6903,12564,SMS,Loyalty Offer,2025-11-03T12:52:45.202Z,0,0
6904,28927,SMS,Loyalty Offer,2025-03-10T12:52:45.202Z,1,0
6906,37689,Email,Reactivation,2026-02-22T12:52:45.202Z,1,0
6923,4709,SMS,Reactivation,2025-10-27T12:52:45.202Z,0,0
6924,11026,SMS,Reactivation,2026-02-26T12:52:45.202Z,0,0
6926,2137,Push,New Launch,2026-01-21T12:52:45.202Z,0,0
6931,21582,Push,Loyalty Offer,2025-11-11T12:52:45.202Z,0,0
6934,39133,Email,Loyalty Offer,2025-04-25T12:52:45.202Z,1,0
6941,45132,Email,New Launch,2026-01-31T12:52:45.202Z,0,0
6942,20954,SMS,Festive Sale,2025-08-02T12:52:45.202Z,0,0
6947,3787,Email,Loyalty Offer,2025-05-01T12:52:45.202Z,1,0
6950,30280,Push,Reactivation,2025-03-26T12:52:45.202Z,0,0
6955,27135,Push,Festive Sale,2025-08-12T12:52:45.202Z,1,0
6967,10368,Push,Reactivation,2025-12-06T12:52:45.202Z,0,0
6969,40719,SMS,Reactivation,2025-03-17T12:52:45.202Z,0,0
6970,2734,Email,New Launch,2026-02-06T12:52:45.202Z,1,0
6976,14173,Email,Festive Sale,2025-08-12T12:52:45.202Z,0,0
6980,44452,Email,Reactivation,2025-08-21T12:52:45.202Z,0,0
6983,18684,SMS,New Launch,2026-02-26T12:52:45.202Z,0,0
6990,45085,SMS,Festive Sale,2025-11-24T12:52:45.202Z,1,0
6996,16016,Email,Loyalty Offer,2025-12-13T12:52:45.202Z,0,0
7010,37666,SMS,Loyalty Offer,2025-03-26T12:52:45.202Z,0,0
7014,6458,SMS,New Launch,2025-07-25T12:52:45.202Z,0,0
7015,44200,Push,Festive Sale,2025-06-23T12:52:45.202Z,0,0
7021,44650,SMS,New Launch,2025-10-30T12:52:45.202Z,0,0
7022,44525,Push,Reactivation,2025-04-13T12:52:45.202Z,0,0
7025,3404,Push,New Launch,2026-02-26T12:52:45.202Z,0,0
7034,26394,Push,Reactivation,2025-05-16T12:52:45.202Z,0,0
7035,30116,Push,Festive Sale,2025-05-29T12:52:45.202Z,1,0
7065,21804,Email,Festive Sale,2025-11-12T12:52:45.202Z,0,0
7070,31921,Email,Reactivation,2025-06-26T12:52:45.202Z,0,0
7072,16911,Email,Reactivation,2025-04-04T12:52:45.202Z,0,0
7075,26978,SMS,Loyalty Offer,2025-06-19T12:52:45.202Z,0,0
7077,48745,SMS,Reactivation,2025-11-02T12:52:45.202Z,0,0
7078,9357,SMS,New Launch,2025-03-12T12:52:45.202Z,1,1
7084,31656,SMS,Reactivation,2026-01-26T12:52:45.202Z,0,0
7086,11970,Push,Festive Sale,2026-01-15T12:52:45.202Z,0,0
7097,238,Push,Loyalty Offer,2025-05-31T12:52:45.202Z,0,0
7111,17145,Email,New Launch,2025-09-18T12:52:45.202Z,0,1
7114,21969,SMS,New Launch,2026-02-01T12:52:45.202Z,1,0
7129,47549,Email,Loyalty Offer,2025-10-04T12:52:45.202Z,0,0
7132,36638,Email,Festive Sale,2025-06-04T12:52:45.202Z,1,0
7135,24365,Email,New Launch,2025-04-08T12:52:45.202Z,0,0
7145,21704,SMS,New Launch,2025-11-25T12:52:45.202Z,1,0
7154,9158,SMS,Festive Sale,2026-01-07T12:52:45.202Z,0,0
7155,18016,SMS,Festive Sale,2025-05-30T12:52:45.202Z,0,0
7156,20968,SMS,Loyalty Offer,2025-04-13T12:52:45.202Z,0,0
7169,30076,Push,Reactivation,2025-10-22T12:52:45.202Z,0,0
7171,26370,Email,Reactivation,2025-07-09T12:52:45.202Z,1,0
7177,46962,Push,Festive Sale,2025-11-24T12:52:45.202Z,0,0
7178,34752,Email,New Launch,2025-06-25T12:52:45.202Z,0,0
7189,10471,Push,New Launch,2025-07-25T12:52:45.202Z,0,0
7196,31426,SMS,Reactivation,2025-07-09T12:52:45.202Z,0,0
7202,9510,SMS,Reactivation,2025-07-16T12:52:45.202Z,1,0
7206,24690,Push,New Launch,2025-11-08T12:52:45.202Z,0,0
7229,13671,SMS,Festive Sale,2025-07-13T12:52:45.202Z,0,0
7236,39981,SMS,New Launch,2025-09-17T12:52:45.202Z,1,1
7239,16291,Email,Loyalty Offer,2025-11-19T12:52:45.202Z,0,0
7245,1580,Email,Reactivation,2026-02-22T12:52:45.202Z,1,0
7253,14174,Push,Reactivation,2025-10-30T12:52:45.202Z,0,0
7258,32383,Email,Loyalty Offer,2025-12-30T12:52:45.202Z,0,1
7266,28868,Email,Festive Sale,2025-03-07T12:52:45.202Z,0,0
7267,15065,Email,Reactivation,2025-08-08T12:52:45.202Z,0,0
7272,17495,Email,Reactivation,2026-01-24T12:52:45.202Z,1,0
7273,11329,Push,Festive Sale,2025-05-31T12:52:45.202Z,1,0
7277,33199,Push,Reactivation,2025-10-19T12:52:45.202Z,0,0
7280,29336,Push,New Launch,2026-01-04T12:52:45.202Z,1,0
7281,19552,SMS,Reactivation,2025-08-16T12:52:45.202Z,1,0
7292,15614,Push,New Launch,2025-04-24T12:52:45.202Z,0,0
7293,2934,SMS,Loyalty Offer,2025-06-16T12:52:45.202Z,0,1
7295,23604,Email,Reactivation,2025-04-21T12:52:45.202Z,0,0
7296,24926,SMS,Reactivation,2025-09-16T12:52:45.202Z,0,1
7310,7505,Push,Reactivation,2025-05-02T12:52:45.202Z,1,0
7312,43425,SMS,Loyalty Offer,2026-01-09T12:52:45.202Z,0,0
7317,10263,SMS,Festive Sale,2025-08-03T12:52:45.202Z,0,0
7325,1469,SMS,Reactivation,2025-07-06T12:52:45.202Z,0,0
7334,26270,Email,Festive Sale,2025-10-05T12:52:45.202Z,0,0
7341,17845,SMS,Reactivation,2025-07-10T12:52:45.202Z,0,0
7345,14631,SMS,Loyalty Offer,2025-12-01T12:52:45.202Z,0,0
7346,42243,SMS,Reactivation,2026-02-15T12:52:45.202Z,0,0
7348,7778,SMS,Festive Sale,2025-03-24T12:52:45.202Z,0,0
7363,23329,Email,Reactivation,2025-09-02T12:52:45.202Z,0,0
7366,20126,SMS,New Launch,2025-06-10T12:52:45.202Z,0,0
7368,20536,Push,New Launch,2025-06-19T12:52:45.202Z,0,0
7372,19089,SMS,New Launch,2025-06-26T12:52:45.202Z,0,0
7386,48462,Push,Loyalty Offer,2025-05-13T12:52:45.202Z,0,0
7389,36788,Email,New Launch,2025-06-04T12:52:45.202Z,1,0
7391,20243,Push,New Launch,2026-01-30T12:52:45.202Z,1,0
7392,27995,SMS,Reactivation,2026-02-09T12:52:45.202Z,0,0
7395,3012,Push,Reactivation,2026-01-09T12:52:45.202Z,0,0
7397,2761,SMS,Festive Sale,2026-02-04T12:52:45.202Z,1,0
7405,25804,Push,Reactivation,2025-08-18T12:52:45.202Z,0,0
7406,34258,Email,Loyalty Offer,2025-07-17T12:52:45.202Z,0,0
7407,35740,Email,Reactivation,2025-04-16T12:52:45.202Z,0,1
7460,48384,Email,Festive Sale,2025-12-05T12:52:45.202Z,0,0
7461,43327,Email,Loyalty Offer,2025-11-24T12:52:45.202Z,1,0
7465,7462,SMS,New Launch,2025-08-27T12:52:45.202Z,1,0
7467,22183,Push,Reactivation,2025-05-25T12:52:45.202Z,0,0
7472,34842,SMS,New Launch,2025-10-25T12:52:45.202Z,0,0
7479,3999,Push,Festive Sale,2025-10-19T12:52:45.202Z,0,0
7480,44740,Push,Loyalty Offer,2025-06-11T12:52:45.202Z,0,0
7483,2131,Email,New Launch,2025-11-23T12:52:45.202Z,1,0
7485,39940,Email,Festive Sale,2026-02-18T12:52:45.202Z,0,0
7505,18729,Push,New Launch,2025-09-27T12:52:45.202Z,1,1
7509,34821,Push,Festive Sale,2025-07-06T12:52:45.202Z,0,0
7521,5631,Push,Loyalty Offer,2025-11-19T12:52:45.202Z,0,0
7523,32359,Push,Loyalty Offer,2025-05-21T12:52:45.202Z,0,0
7524,5180,Push,Loyalty Offer,2025-10-31T12:52:45.202Z,0,0
7536,31674,Push,Loyalty Offer,2025-12-29T12:52:45.202Z,0,0
7539,22740,Email,Reactivation,2025-07-25T12:52:45.202Z,0,1
7543,2462,Push,Festive Sale,2025-05-29T12:52:45.202Z,0,0
7556,33136,Email,Festive Sale,2025-07-06T12:52:45.202Z,0,0
7563,5688,Email,New Launch,2025-08-07T12:52:45.202Z,0,0
7564,34842,Email,Loyalty Offer,2025-07-03T12:52:45.202Z,1,0
7575,26269,Push,Reactivation,2026-02-05T12:52:45.202Z,0,0
7578,17225,SMS,Loyalty Offer,2025-03-17T12:52:45.202Z,0,0
7581,16130,SMS,New Launch,2025-03-28T12:52:45.202Z,0,0
7592,22065,Push,New Launch,2025-04-26T12:52:45.202Z,0,0
7603,37861,Push,Reactivation,2026-01-22T12:52:45.202Z,0,0
7615,44424,Email,Loyalty Offer,2025-03-02T12:52:45.202Z,0,0
7616,16320,Push,Loyalty Offer,2025-03-21T12:52:45.202Z,0,0
7623,39942,Email,New Launch,2025-08-18T12:52:45.202Z,1,0
7628,24999,Push,New Launch,2025-11-28T12:52:45.202Z,0,0
7640,14145,SMS,New Launch,2025-11-03T12:52:45.202Z,0,0
7649,15408,Email,New Launch,2026-02-04T12:52:45.202Z,1,0
7660,47110,SMS,Festive Sale,2025-08-04T12:52:45.202Z,0,0
7664,19354,SMS,Festive Sale,2025-11-01T12:52:45.202Z,0,0
7673,29677,Email,New Launch,2025-05-23T12:52:45.202Z,0,0
7683,23878,Email,Loyalty Offer,2025-07-24T12:52:45.202Z,0,0
7686,8196,SMS,New Launch,2025-04-14T12:52:45.202Z,0,0
7688,17498,Push,Festive Sale,2025-12-18T12:52:45.202Z,0,0
7689,37612,SMS,Festive Sale,2025-11-16T12:52:45.202Z,0,1
7691,44321,Push,Festive Sale,2025-08-06T12:52:45.202Z,1,1
7698,8578,Push,New Launch,2025-04-17T12:52:45.202Z,0,1
7715,1319,Email,Reactivation,2026-01-04T12:52:45.202Z,0,0
7721,1923,SMS,Festive Sale,2025-11-06T12:52:45.202Z,0,0
7727,5419,Push,Festive Sale,2025-04-06T12:52:45.202Z,0,0
7728,1477,Push,Festive Sale,2025-07-31T12:52:45.202Z,1,0
7734,27700,SMS,New Launch,2025-08-04T12:52:45.202Z,0,0
